Sıcaklık,Nem,Işık,Toprak_Nemi,Yağmur,Fan_Durumu,Pompa_Durumu,Led_Durumu,Isıtıcı_Durumu
29.2,72,7014,71,1,1,0,0,0
16.0,85,2745,76,1,0,0,1,1
39.8,60,11404,97,1,1,0,0,0
32.7,53,9438,29,1,1,1,0,0
13.7,56,2283,98,0,0,0,1,1
23.8,74,4009,20,1,0,1,0,0
23.5,35,9295,45,0,0,0,0,0
33.1,35,14593,62,1,1,0,0,0
13.6,74,5492,15,1,0,1,0,1
17.2,41,5819,44,1,0,0,0,1
37.4,57,1068,23,1,1,1,1,0
26.9,51,3977,42,1,0,0,0,0
19.3,74,14654,44,1,0,0,0,0
27.7,80,12511,65,0,1,0,0,0
24.7,45,4699,61,0,0,0,0,0
33.4,74,405,68,1,1,0,1,0
23.6,63,10560,44,1,0,0,0,0
39.1,49,5198,38,0,1,1,0,0
11.5,92,1613,27,1,0,1,1,1
12.5,66,14422,14,0,0,1,0,1
35.6,85,1023,58,1,1,0,1,0
10.2,63,5018,35,0,0,1,0,1
10.9,88,5960,44,1,0,0,0,1
26.2,84,12932,62,1,1,0,0,0
19.3,65,7275,94,0,0,0,0,0
11.9,30,3508,57,1,0,0,0,1
15.5,72,10121,17,1,0,1,0,1
24.0,86,728,45,0,0,0,1,0
15.4,79,7481,25,0,0,1,0,1
19.0,30,9510,50,0,0,0,0,0
10.3,61,10761,62,0,0,0,0,1
24.4,59,1988,59,1,0,0,1,0
39.3,54,7988,34,0,1,1,0,0
16.7,49,4217,24,0,0,1,0,1
27.5,92,2362,39,1,1,1,1,0
10.8,51,8675,65,1,0,0,0,1
13.6,70,2892,87,1,0,0,1,1
21.9,63,1865,13,0,0,1,1,0
17.0,62,7426,19,0,0,1,0,1
14.0,79,3684,33,0,0,1,0,1
32.2,72,9952,97,1,1,0,0,0
25.7,81,5459,33,1,1,1,0,0
32.9,47,8814,44,1,1,0,0,0
22.4,66,13632,64,0,0,0,0,0
31.0,41,10180,33,0,1,1,0,0
27.7,70,6401,56,0,0,0,0,0
32.7,48,8683,100,1,1,0,0,0
17.8,81,3977,80,0,0,0,0,1
24.5,72,10838,13,1,0,1,0,0
23.0,66,9596,71,0,0,0,0,0
16.9,72,9427,53,0,0,0,0,1
37.7,65,1673,50,1,1,0,1,0
38.1,83,10545,26,0,1,1,0,0
29.2,74,14508,73,1,1,0,0,0
29.7,41,14027,47,0,1,0,0,0
37.4,44,12450,64,1,1,0,0,0
39.7,61,14274,21,0,1,1,0,0
37.4,42,5424,11,0,1,1,0,0
32.9,33,7179,13,0,1,1,0,0
31.8,75,14389,38,0,1,1,0,0
16.1,59,4291,36,0,0,1,0,1
23.8,68,79,24,0,0,1,1,0
10.2,32,407,63,0,0,0,1,1
20.3,94,6579,47,0,0,0,0,0
10.0,59,1644,10,1,0,1,1,1
32.8,54,415,63,1,1,0,1,0
25.3,93,13316,64,0,1,0,0,0
24.4,67,4227,64,0,0,0,0,0
32.8,82,4196,28,1,1,1,0,0
39.3,49,14775,15,1,1,1,0,0
37.0,53,6992,91,0,1,0,0,0
24.4,89,5701,68,0,0,0,0,0
20.6,69,1924,57,1,0,0,1,0
34.7,38,13073,21,1,1,1,0,0
31.7,53,5575,53,0,1,0,0,0
38.0,38,8182,74,1,1,0,0,0
39.7,66,14521,25,0,1,1,0,0
25.2,55,6759,100,0,0,0,0,0
13.0,76,6889,96,0,0,0,0,1
33.9,42,491,100,1,1,0,1,0
16.5,45,7034,64,1,0,0,0,1
13.8,89,11329,83,0,0,0,0,1
25.3,51,4519,81,1,0,0,0,0
28.5,39,11230,17,1,1,1,0,0
13.5,33,11852,12,1,0,1,0,1
36.7,31,10070,72,1,1,0,0,0
38.6,94,12478,51,1,1,0,0,0
23.1,33,14450,95,1,0,0,0,0
22.4,34,4926,58,0,0,0,0,0
34.5,85,14226,32,0,1,1,0,0
29.0,79,13767,14,0,1,1,0,0
19.7,30,14374,77,1,0,0,0,0
28.8,86,2481,65,1,1,0,1,0
29.6,94,5096,23,1,1,1,0,0
21.4,67,7954,10,1,0,1,0,0
32.5,50,10112,94,1,1,0,0,0
29.3,33,1620,97,0,1,0,1,0
17.0,61,13193,54,0,0,0,0,1
26.8,84,3993,48,0,1,0,0,0
23.6,75,5864,16,0,0,1,0,0
20.6,41,7463,81,0,0,0,0,0
13.8,48,2823,36,1,0,1,1,1
10.8,31,7793,96,0,0,0,0,1
19.7,87,8109,52,0,0,0,0,0
19.4,92,5929,35,1,0,1,0,0
32.9,37,11363,13,0,1,1,0,0
13.9,73,12420,62,1,0,0,0,1
26.8,51,13479,23,1,0,1,0,0
23.3,80,4319,51,0,0,0,0,0
34.6,47,6894,52,1,1,0,0,0
20.1,82,10684,65,1,0,0,0,0
35.1,57,5949,39,1,1,1,0,0
37.7,58,11491,63,0,1,0,0,0
14.0,31,8727,36,0,0,1,0,1
31.9,47,11867,44,1,1,0,0,0
38.8,53,4147,39,0,1,1,0,0
34.0,60,10147,58,1,1,0,0,0
25.0,81,11986,77,1,0,0,0,0
24.1,78,11262,82,1,0,0,0,0
16.4,45,12248,33,0,0,1,0,1
10.1,82,13462,67,0,0,0,0,1
35.7,95,6018,33,1,1,1,0,0
19.9,85,4240,28,1,0,1,0,0
11.8,51,2864,26,1,0,1,1,1
16.7,37,2954,23,0,0,1,1,1
23.5,40,7764,25,1,0,1,0,0
19.3,77,7336,62,0,0,0,0,0
14.9,39,2082,89,0,0,0,1,1
34.7,63,2655,37,0,1,1,1,0
24.1,47,12729,19,1,0,1,0,0
37.8,53,9621,39,0,1,1,0,0
24.9,82,14460,99,1,0,0,0,0
37.5,80,3558,20,1,1,1,0,0
17.2,94,9590,14,0,0,1,0,1
16.2,67,10349,23,0,0,1,0,1
39.6,92,2239,60,1,1,0,1,0
22.5,32,14462,13,1,0,1,0,0
17.3,61,7162,83,0,0,0,0,1
21.7,63,11235,97,1,0,0,0,0
36.0,45,7950,33,1,1,1,0,0
21.1,81,13603,33,1,0,1,0,0
37.9,63,163,62,0,1,0,1,0
29.9,32,4359,92,0,1,0,0,0
25.4,68,3254,90,0,0,0,0,0
35.2,87,581,12,0,1,1,1,0
24.9,85,404,84,1,0,0,1,0
26.0,64,4962,63,1,0,0,0,0
27.9,92,469,15,0,1,1,1,0
13.9,57,49,52,0,0,0,1,1
10.7,45,5120,79,0,0,0,0,1
38.6,30,1713,96,0,1,0,1,0
29.7,67,8330,44,1,1,0,0,0
30.8,87,7916,32,1,1,1,0,0
33.3,82,11922,20,1,1,1,0,0
17.8,38,11165,58,1,0,0,0,1
14.7,60,8825,25,0,0,1,0,1
14.4,67,722,94,1,0,0,1,1
13.4,31,14536,47,1,0,0,0,1
36.7,92,14881,91,1,1,0,0,0
14.9,87,5585,82,1,0,0,0,1
19.6,92,8581,40,0,0,0,0,0
17.7,63,5494,79,1,0,0,0,1
24.6,31,11415,90,0,0,0,0,0
36.4,58,2200,67,1,1,0,1,0
26.1,45,7147,72,1,0,0,0,0
34.1,91,12364,64,1,1,0,0,0
39.5,38,14253,50,0,1,0,0,0
23.2,54,4620,14,1,0,1,0,0
30.4,89,10445,54,1,1,0,0,0
17.5,62,9913,56,1,0,0,0,1
17.4,90,3529,37,1,0,1,0,1
26.9,61,4699,74,0,0,0,0,0
34.2,73,2025,49,0,1,0,1,0
33.7,43,5143,68,0,1,0,0,0
17.3,54,11851,66,0,0,0,0,1
35.2,55,3567,13,0,1,1,0,0
34.7,67,9699,94,1,1,0,0,0
18.9,33,14148,35,0,0,1,0,0
32.8,61,7459,70,1,1,0,0,0
11.7,35,1202,43,1,0,0,1,1
20.2,95,12806,48,0,0,0,0,0
14.9,74,10783,16,1,0,1,0,1
17.8,50,11178,74,0,0,0,0,1
23.5,76,8441,75,1,0,0,0,0
32.2,42,4997,95,0,1,0,0,0
22.9,53,13052,12,1,0,1,0,0
34.2,36,517,93,0,1,0,1,0
23.3,43,2127,36,0,0,1,1,0
20.8,60,9079,59,1,0,0,0,0
38.7,76,4814,23,1,1,1,0,0
29.5,94,697,58,0,1,0,1,0
32.5,47,7450,98,0,1,0,0,0
26.8,87,8996,13,1,1,1,0,0
12.5,43,7618,83,0,0,0,0,1
34.9,65,7553,91,0,1,0,0,0
15.5,37,14166,17,1,0,1,0,1
36.7,84,11127,24,1,1,1,0,0
37.3,59,3689,73,1,1,0,0,0
27.4,53,9535,59,1,0,0,0,0
12.9,68,8843,25,1,0,1,0,1
10.8,41,9473,43,0,0,0,0,1
26.4,64,1477,33,1,0,1,1,0
20.5,34,6223,70,0,0,0,0,0
32.9,67,1937,69,0,1,0,1,0
35.4,55,9407,78,1,1,0,0,0
20.1,38,6633,28,1,0,1,0,0
39.4,38,4075,51,1,1,0,0,0
13.0,68,7262,29,1,0,1,0,1
36.0,44,4764,32,0,1,1,0,0
39.8,50,5618,60,0,1,0,0,0
11.0,55,4486,43,0,0,0,0,1
20.3,30,5041,16,1,0,1,0,0
32.9,63,713,49,1,1,0,1,0
24.2,66,11147,37,0,0,1,0,0
12.9,47,13467,38,0,0,1,0,1
31.7,50,13238,22,1,1,1,0,0
25.1,56,4964,79,1,0,0,0,0
18.8,82,7464,45,0,0,0,0,0
23.3,78,8865,22,1,0,1,0,0
19.7,90,3986,70,0,0,0,0,0
15.1,74,13087,90,1,0,0,0,1
11.5,71,5465,74,1,0,0,0,1
11.6,41,14927,25,1,0,1,0,1
33.4,83,524,62,1,1,0,1,0
13.1,91,11911,46,0,0,0,0,1
17.3,69,9426,53,0,0,0,0,1
32.1,62,8377,63,0,1,0,0,0
34.2,73,11893,13,1,1,1,0,0
16.8,63,1947,56,0,0,0,1,1
14.6,58,4251,67,0,0,0,0,1
21.9,34,3628,95,0,0,0,0,0
24.1,48,3693,46,0,0,0,0,0
32.6,59,13086,28,1,1,1,0,0
22.6,86,7518,48,1,0,0,0,0
14.0,80,8639,47,0,0,0,0,1
10.4,34,9229,52,0,0,0,0,1
16.8,52,2081,95,1,0,0,1,1
28.4,83,14974,13,0,1,1,0,0
23.4,44,4604,59,1,0,0,0,0
14.4,65,13762,46,0,0,0,0,1
14.5,53,13401,30,0,0,1,0,1
39.5,83,9214,84,1,1,0,0,0
30.6,79,6111,60,1,1,0,0,0
20.4,71,335,34,0,0,1,1,0
24.3,51,4729,35,0,0,1,0,0
21.2,46,3731,16,1,0,1,0,0
15.1,51,3617,32,0,0,1,0,1
28.1,71,7927,98,1,1,0,0,0
15.9,41,7658,91,0,0,0,0,1
35.3,53,8832,21,0,1,1,0,0
35.5,37,3940,24,1,1,1,0,0
21.7,59,14068,70,1,0,0,0,0
31.2,39,4597,44,0,1,0,0,0
34.2,47,4215,15,1,1,1,0,0
32.5,59,11406,86,1,1,0,0,0
20.3,33,3793,100,1,0,0,0,0
34.4,86,12389,91,0,1,0,0,0
13.6,90,2234,97,0,0,0,1,1
15.9,79,1546,84,1,0,0,1,1
17.0,48,1717,70,0,0,0,1,1
34.9,70,1363,17,0,1,1,1,0
18.5,90,11289,33,0,0,1,0,0
31.6,49,3672,79,0,1,0,0,0
12.9,43,1214,100,0,0,0,1,1
26.7,31,14939,10,0,0,1,0,0
17.9,90,5445,15,0,0,1,0,1
13.7,93,2644,83,0,0,0,1,1
17.9,61,6841,68,0,0,0,0,1
29.0,64,11916,45,0,1,0,0,0
26.0,67,13535,36,0,0,1,0,0
23.0,30,4525,17,1,0,1,0,0
17.8,48,13586,33,1,0,1,0,1
12.0,73,1075,72,1,0,0,1,1
39.6,59,12498,70,1,1,0,0,0
35.2,83,8531,15,1,1,1,0,0
12.8,81,8828,62,1,0,0,0,1
26.4,31,10837,52,1,0,0,0,0
11.2,52,10914,14,1,0,1,0,1
21.5,89,10152,38,0,0,1,0,0
22.6,30,8890,52,1,0,0,0,0
16.0,35,8434,11,1,0,1,0,1
29.3,81,10076,33,1,1,1,0,0
29.8,33,8965,39,0,1,1,0,0
31.3,65,9158,99,1,1,0,0,0
15.2,86,5948,77,1,0,0,0,1
35.0,84,3044,17,0,1,1,0,0
31.2,54,2379,56,1,1,0,1,0
12.5,64,8405,50,0,0,0,0,1
35.0,40,14431,45,1,1,0,0,0
24.4,65,9016,13,1,0,1,0,0
35.8,82,12220,88,1,1,0,0,0
14.3,52,5177,46,1,0,0,0,1
15.6,34,7093,72,0,0,0,0,1
24.6,37,4958,46,1,0,0,0,0
21.9,84,9333,99,1,0,0,0,0
10.6,46,1488,80,0,0,0,1,1
18.1,64,10773,84,1,0,0,0,0
33.8,41,9400,80,1,1,0,0,0
12.8,85,14794,19,1,0,1,0,1
23.6,71,5156,14,0,0,1,0,0
16.3,55,427,30,0,0,1,1,1
27.2,30,974,12,1,0,1,1,0
32.2,68,281,100,0,1,0,1,0
18.9,88,8863,34,1,0,1,0,0
33.4,74,1064,48,1,1,0,1,0
28.5,89,1689,60,0,1,0,1,0
23.5,80,8868,28,0,0,1,0,0
24.9,66,13814,27,1,0,1,0,0
31.3,87,13801,62,1,1,0,0,0
25.5,49,6678,33,0,0,1,0,0
15.7,32,14163,18,1,0,1,0,1
22.6,69,4876,14,0,0,1,0,0
26.2,44,89,11,0,0,1,1,0
23.6,56,2767,36,0,0,1,1,0
17.8,54,1732,53,1,0,0,1,1
23.7,50,14909,12,0,0,1,0,0
38.9,76,7,72,0,1,0,1,0
26.9,72,10151,22,1,0,1,0,0
20.4,41,5579,33,0,0,1,0,0
21.7,89,14935,43,1,0,0,0,0
32.5,36,11539,20,1,1,1,0,0
23.6,31,8980,91,1,0,0,0,0
15.8,90,14261,38,0,0,1,0,1
14.3,87,6368,46,0,0,0,0,1
25.8,61,1816,39,1,0,1,1,0
28.0,92,6182,26,1,1,1,0,0
26.9,67,12300,58,1,0,0,0,0
21.7,95,12209,48,1,0,0,0,0
22.5,90,2488,24,1,0,1,1,0
15.9,73,9017,56,1,0,0,0,1
24.2,90,13639,76,1,0,0,0,0
21.8,73,3020,38,0,0,1,0,0
32.6,61,8521,36,1,1,1,0,0
17.3,73,11681,11,1,0,1,0,1
13.2,55,7730,70,1,0,0,0,1
14.7,83,9901,82,0,0,0,0,1
28.3,44,8186,100,1,1,0,0,0
22.6,68,5619,17,1,0,1,0,0
24.0,35,11895,56,1,0,0,0,0
22.4,94,2670,87,1,0,0,1,0
15.1,93,9607,53,0,0,0,0,1
12.1,64,2603,45,1,0,0,1,1
29.3,71,7885,36,1,1,1,0,0
16.5,63,12065,66,1,0,0,0,1
10.3,42,526,11,1,0,1,1,1
23.6,51,652,24,1,0,1,1,0
35.2,90,9785,42,1,1,0,0,0
38.1,49,9205,29,0,1,1,0,0
21.0,93,3983,58,0,0,0,0,0
12.9,34,13951,72,0,0,0,0,1
